has_profile_picture,username_digit_ratio,username_length,has_bio,bio_length,bio_url_count,has_external_url,is_verified,account_age_days,posts_count,posts_per_day,avg_post_likes,avg_post_comments,avg_post_shares,story_frequency,live_frequency,followers_count,following_count,follower_following_ratio,mutual_friends_ratio,fake_follower_pct,avg_daily_posts,posting_hour_variance,night_posting_ratio,weekend_posting_ratio,hashtag_avg,mention_avg,caption_length_avg,emoji_usage_ratio,uses_automation,content_diversity_score,repost_ratio,original_content_ratio,spam_keyword_count,link_in_posts_ratio,sentiment_variance,engagement_rate,comment_to_like_ratio,profile_completeness,response_time_hours,label
0,0.7963061686385042,28,0,0,0,1,0,251,1491,5.9402,10,5,1,0.14102896190454448,0.044124960075593925,67,516,0.1298,0.03212621653191993,0.6071188328220064,23.892559215851996,2.768749749022057,0.7927288015411578,0.515488648512309,33,20,21,0.07800723290912664,1,0.3118629154760351,0.8277677200653527,0.2936346349597545,4,0.7542739233333634,0.036048068281625496,0.0358489120348436,0.02082431397000534,0.14128194617665815,0.37143800934211746,1
1,0.11395771309827463,9,1,85,0,0,0,2490,102,0.041,3,154,28,0.24415760475419276,0.13407785027618202,4796,170,28.2118,0.7141864687989856,0.27506863140654386,1.103534580313614,18.064297993794767,0.1129166652705861,0.5630453612041408,2,4,193,0.18827697616169717,1,0.37431960010018095,0.22534173647490455,0.6022451737841391,0,0.18166085933744225,0.2886188771947801,0.1697532852792474,0.21387177771943816,0.8792005896160182,9.160758491767025,0
1,0.16114027594458744,18,0,12,1,0,0,1772,29,0.0164,32,0,5,0.5850636293294826,0.14626401810826978,124,143,0.8671,0.46936545726867945,0.1137543426860839,1.6182535036369816,21.570365963447593,0.2862953511917678,0.6557622204772721,2,6,175,0.05236168666162221,0,0.6825404008302572,0.37707724470328513,0.35579585457340046,0,0.3221696712798316,0.5201481458141666,0.12362654736129683,0.193562470887047,0.6307263599807851,4.249679036528627,0
1,0.7490407257364189,18,0,60,0,1,0,140,228,1.6286,3,5,3,0.03253174557991318,0.08431414910992086,10,3224,0.0031,0.046940931847737316,0.24834626824072795,19.41333809620419,1.6984028410629286,0.7248455906400149,0.3127403971291235,19,13,33,0.06219966525614187,1,0.2463999346451875,0.8671869649880576,0.1339193854287497,3,0.8189472652883651,0.09048318552156272,0.060424615498755836,0.005067166945028846,0.15258988191771236,0.21105424914932816,1
1,0.14751843190402086,14,1,55,0,0,0,871,44,0.0505,26,15,26,0.5465540885462975,0.06433174996218877,677,87,7.7816,0.725672715278416,0.20660939016275698,3.590212086268817,18.307974833385384,0.2766431067082844,0.44692638625199255,8,1,139,0.4571137020925986,0,0.4549560907459565,0.13434857537033135,0.6097178634756399,0,0.20574701592726474,0.6341988163128363,0.17707492793713572,0.13154696741226138,0.8780422799641308,0.2331554770441192,0
0,0.2799716985685392,21,0,0,1,1,0,45,420,9.3333,5,4,2,0.01067950975748322,0.012145652964931872,70,1255,0.0558,0.01406066525926373,0.5293904375899928,44.197096408772836,1.3046062749582867,0.7297731730113227,0.5960177382432548,16,19,21,0.1290116113496032,1,0.3266035545570265,0.7257159413350796,0.370282830230185,1,0.7878271742229007,0.28133160634435056,0.06238959662752227,0.09691670645017139,0.4856425462800814,0.3210972700441679,1
1,0.3619553270139368,7,1,92,1,0,0,69,38,0.5507,657,1,1,0.12509755953502166,0.02716325774654094,5201,63,82.5556,0.031394916200877816,0.8297749377868795,2.258387747564881,18.708972761277252,0.1619578167284021,0.627960182352909,8,4,173,0.29755587837163466,1,0.3913813260975143,0.46760012958593405,0.3587180023025276,1,0.45223676125797946,0.20952723505269172,0.5217505583118752,0.027939161110926675,0.5392947747040064,0.5085454105237913,1
1,0.857726284707578,15,0,0,0,0,0,288,158,0.5486,1,4,1,0.006790733153130569,0.10150107628166619,63,2719,0.0232,0.2550945499975177,0.7958399351646617,14.541175743910117,4.571471624953155,0.7898627595010396,0.573868390735172,22,10,39,0.29743186844573466,0,0.14810035108394498,0.8508380344404991,0.31754664722214093,2,0.816445789903346,0.05028584065406179,0.12490954365297201,0.04600668817122474,0.1357837199710292,0.20271282033926127,1
1,0.17824439665016836,12,1,20,0,1,0,3517,421,0.1197,37,9,7,0.2258000709354147,0.08708276083850855,193,200,0.965,0.577628793735862,0.37407659866126547,0.22352881322385915,8.924484809606366,0.24999251971920622,0.40349580044321476,6,5,104,0.45403111474616054,0,0.7648360762500434,0.3213419274169075,0.5808107910435242,0,0.28874616731848807,0.7865969475201773,0.20719237525635303,0.26580578656681875,0.5046870872877889,22.42669052295823,0
1,0.06064653570790738,7,1,130,1,1,0,1466,567,0.3868,4,8,13,0.3992504658591437,0.03437937634812641,513,12,42.75,0.5343681654635438,0.024691054260581193,0.14508240185187096,13.587720428687827,0.13582326969014485,0.3164781495404287,9,0,49,0.749982790950408,0,0.4119279878294835,0.12771171899427772,0.6772418112500259,0,0.19669579081083807,0.8578847973938268,0.27849335275731624,0.28787811107870637,0.8738273487287717,6.833797732361024,0
0,0.32498859412961656,15,1,71,1,1,0,3230,19,0.0059,164,1,1,0.03713599905802169,0.03283004281108812,2477,69,35.8986,0.5799337702831101,0.06540671602464045,0.36649385367373966,11.685287097304439,0.2418713597559364,0.3127124933435525,6,3,53,0.8405750575668745,0,0.8257886169698089,0.3869996505258617,0.6781027409269845,0,0.03151719293564137,0.5966290841638333,0.3990949580345685,0.05443189804031306,0.878132214316028,16.2993950933437,0
1,0.5420657242852923,8,1,81,2,0,0,137,531,3.8759,184,5,3,0.18267980621780666,0.03279951705437871,19,183,0.1038,0.241743229443232,0.5638578738901426,7.88028187711227,6.591415727116731,0.2704613083078908,0.22318596909445673,15,15,44,0.24916302947108787,0,0.5684752503253901,0.6996584522848422,0.43490606074153476,1,0.43995746508512257,0.1140529928715076,0.21361994719840988,0.16144696528263008,0.4665236564794752,3.755291188639953,1
0,0.050988595210566014,14,1,0,2,0,0,1647,77,0.0468,6,19,6,0.13120779156652937,0.10159970530030042,20,138,0.1449,0.8711493423920283,0.12491671153517347,0.24885374237015542,13.13287438998035,0.196813367822074,0.29262196479380975,4,3,58,0.620726925082027,0,0.6661951135209839,0.09915988442781154,0.7100445731280846,0,0.293908934761023,0.21463163894485437,0.27619948651147325,0.21794501886240414,0.7392068147912305,15.798471013510312,0
1,0.3497793510558126,12,1,0,1,0,0,244,108,0.4426,33,1,2,0.1038892207005314,0.027271575249379194,4604,166,27.7349,0.2589449191559889,0.6642218790800565,2.3001964575066234,18.105536036504525,0.22805618114347956,0.1420236798171625,12,5,73,0.3074691112942462,0,0.36128171996590497,0.18790044818914367,0.36506751778533864,0,0.5249951810484093,0.35296084831056884,0.43057404204083394,0.15865063153183911,0.7994986285398855,1.2349314799369808,1
0,0.1310155792883775,12,1,100,0,1,0,79,13,0.1646,466,5,4,0.04692027328173056,0.011818869271490045,1790,1209,1.4806,0.3689997268281611,0.8305119788101554,4.1289120945271165,4.127055138666233,0.07506667922387235,0.4618702230349196,8,8,18,0.3803751149523189,0,0.12566186637203158,0.3124881159819329,0.5511164021114023,2,0.33039229520777497,0.4081643459140786,0.10529559291009069,0.021310625434091658,0.6127774601879952,6.265803717881391,1
1,0.0794342165518991,7,1,77,0,0,0,1979,52,0.0263,44,5,1,0.2117043376139058,0.053317724458013964,401,128,3.1328,0.7416928666219618,0.15069214365896466,1.5828031598863523,18.062673107297442,0.08936885724801664,0.30840468904524343,10,6,57,0.5337444724433599,0,0.8783070836727813,0.23521667345932282,0.683807340324609,0,0.10662164180487542,0.4345995858224052,0.2548602267130464,0.3427511381608589,0.7570103409796292,3.2830454579474706,0
1,0.10385216697316822,6,1,101,0,0,0,2037,51,0.025,21,6,2,0.10604464444179196,0.028091321080302725,732,262,2.7939,0.6646133594994413,0.044555057387550404,0.8648448313774207,9.562355029722601,0.11183706658454627,0.2059575182607198,0,1,175,0.48294232729942194,0,0.4790262671673786,0.1561744750351093,0.6930517088911355,0,0.10905295091882064,0.6783074680402422,0.13721044079476225,0.3011906913180207,0.7782464025711776,12.10564129858021,0
1,0.026380386313176327,10,1,133,1,1,0,729,745,1.0219,24,6,1,0.07601523161780693,0.1342454206162308,42,153,0.2745,0.5277778886031608,0.06873474172455324,1.228256178212611,13.149296581278712,0.242903202748199,0.6023223003540988,7,1,145,0.2134823649434582,0,0.7848303656631882,0.3537714333448901,0.5851292057486644,0,0.2043647305446521,0.5276339850400346,0.2589742968349068,0.09077824502656642,0.9380796464390592,15.373863977085835,0
0,0.4606380430889331,14,1,67,2,0,0,217,211,0.9724,57,1,1,0.16362040178328058,0.06779098553967042,229,371,0.6173,0.18226238525883015,0.4247799968135145,4.916639788430528,7.471207945725734,0.4524424932452803,0.318841606914661,8,11,109,0.26628056537823797,0,0.3562367656090802,0.5676842178390772,0.3389185305503795,1,0.8513982266853254,0.18054908660559932,0.1830536286687821,0.13164131296913878,0.33133380180608635,0.3024663323209178,1
1,0.4980351219939215,26,1,0,0,1,0,307,1614,5.2573,5,1,1,0.17476787651527603,0.06189402674064452,70,670,0.1045,0.12178902163096067,0.7568588364205391,58.590563025745304,2.615650210447153,0.7621848772741313,0.24689310300827153,24,18,49,0.19622629720733292,1,0.08287694221013496,0.6690498360778974,0.1549269541180646,2,0.7934545974100962,0.15953605226695125,0.11301610835718147,0.01901459368579487,0.4133943539749283,0.2819068225912579,1
0,0.08716035553924437,11,0,52,0,0,0,249,313,1.257,21,2,7,0.07518698625709837,0.17013410137557175,2154,36,59.8333,0.8362582324375438,0.0064472081662899335,0.2184553543639316,21.011383189106862,0.41142541391252635,0.39541189971059354,5,2,185,0.5958007108244332,0,0.8966678894771647,0.3299003413650956,0.8478962885780228,0,0.04379902724254114,0.5701756481072868,0.10858407213619471,0.5005856326912306,0.4109656976136203,65.03124294997326,0
1,0.21339967062964357,20,1,12,0,1,0,1289,52,0.0403,36,19,29,0.20217666699211312,0.1930459658750551,7,13,0.5385,0.4239358953955584,0.07351440254822245,3.509582319068911,8.078195379528111,0.0670849344370296,0.31923340455747895,8,4,58,0.4258034202490843,0,0.7245066823330603,0.4311192615161252,0.7180513924829867,0,0.1513160508594567,0.771721695630877,0.11045854191811807,0.2047016613351507,0.9733831573183417,0.13514987598467662,0
1,0.47439495436665285,10,1,0,2,0,0,311,298,0.9582,13,1,1,0.04647116823192728,0.012723539611051405,42,2742,0.0153,0.39447140854231555,0.6289648092131168,27.541433875090394,0.5463693926926332,0.35573813446888436,0.3878192386271493,28,9,70,0.15107484898556903,0,0.2831249553797844,0.5359882127225386,0.12588249848785948,2,0.9359393009146689,0.26754667667507537,0.36629350601207283,0.2555167615920091,0.25461756096490423,0.6346570182676398,1
1,0.254733123435267,22,0,0,0,1,0,322,65,0.2019,3,0,1,0.017909985454813825,0.010254934579523886,16,3415,0.0047,0.06737333911239365,0.5620267154161166,26.840336945097775,1.5044537669354352,0.7571257710677668,0.47404730671733336,23,14,39,0.10131100592839372,1,0.356464814090814,0.7551800131661481,0.17002125956508393,4,0.6796141739589574,0.18627922062044366,0.2634606414751464,0.18073978990853393,0.26687192750977207,0.19951574559796045,1
1,0.26531249217250275,13,1,145,1,0,0,585,36,0.0615,205,14,1,0.21124993087463054,0.10639531532958962,1127,126,8.9444,0.7014782542900243,0.10868159561018972,1.27202118816755,19.017515155056675,0.3671007784898713,0.5755750996433995,11,7,156,0.7263160286901301,0,0.4805931137685011,0.16891178942270402,0.6842538081990543,0,0.2697926877562231,0.850775354789628,0.42470422396029583,0.49610495829535567,0.9283999340653007,11.171860254685187,0
1,0.13978107112381508,17,1,0,0,0,0,3534,147,0.0416,136,6,13,0.07171766053684259,0.09674542949457635,3740,20,187.0,0.6551137444608593,0.006428914224472888,2.153671485782827,6.6960324773785285,0.3629260467080955,0.7441828252890194,4,3,124,0.2132416675227757,0,0.6145973396623924,0.3998165216981239,0.7568335160998841,0,0.23190587014222222,0.8415923843598629,0.27859376657542606,0.21192178978291518,0.8816094912581199,2.4548722884726235,0
1,0.536024884668674,10,1,126,1,0,0,3096,24,0.0078,39,4,5,0.30018364926171237,0.24939206613320258,77,19,4.0526,0.4823650778248301,0.011386922679001708,0.7129677690259538,18.399832979010046,0.03220709918606608,0.19510171315036767,7,6,85,0.24198373643017163,0,0.6550009497615316,0.18883009759885358,0.7326178121879933,0,0.1355794450147582,0.6180677208860499,0.184780422413651,0.23687183997847436,0.8142571020757445,13.117853049487255,0
1,0.20394588390626137,8,1,11,1,1,0,1940,43,0.0222,14,2,9,0.3709489081282235,0.09791915776790819,9,107,0.0841,0.5445477307406401,0.05641572167592788,1.7443179045319444,5.743441628027569,0.23519438792742695,0.5309747972644309,2,1,40,0.6229873656679275,0,0.6549702900862021,0.26645316587718365,0.6217249891419208,0,0.39253335224591357,0.8780088295294226,0.28481869202723126,0.38931159360495715,0.8644217281322915,4.46334821419619,0
1,0.0950427431489364,8,1,0,1,0,0,1355,34,0.0251,11,20,3,0.38489481115113455,0.19753254878775564,32,2389,0.0134,0.5722596806022625,0.0937914526785895,3.2119784380878698,15.136278690056844,0.21694253244178122,0.11065699798784721,4,0,96,0.5086693971095576,0,0.7184694272351624,0.31644234037376756,0.7231453446507597,0,0.2992654220738188,0.58840684189941,0.4205843363311807,0.2485042335528955,0.7721152325210233,8.352554620747558,0
0,0.6690461484079575,25,1,60,1,0,0,230,272,1.1826,30,5,1,0.2027763406023091,0.05911905667040286,117,1250,0.0936,0.4344468674621997,0.8194660101412782,12.205196699708988,4.497309783678016,0.48801194238428797,0.6610384394451267,29,5,63,0.15822084048111026,1,0.02480018026018541,0.759741319020686,0.21260302629599298,2,0.7277386566611436,0.13391269379047394,0.049000917601235684,0.03562008348676092,0.24220652919650038,0.29843223655919904,1
1,0.013272929479122779,16,1,116,0,1,0,385,204,0.5299,45,25,6,0.14018218925634807,0.1648865449368948,315,44,7.1591,0.8086730886036388,0.11169959206478246,2.006372280285634,22.6797842173083,0.16630577158208354,0.18287529348705361,7,7,64,0.4986730179626351,0,0.5224876875660526,0.05773831300631139,0.7371141144626028,0,0.1300203045645258,0.3733481238083013,0.08218030841302612,0.3496133794857166,0.6287911597450907,39.891698032009856,0
1,0.2998005669280711,17,1,61,0,0,0,306,131,0.4281,77,2,1,0.11254742369481356,0.11337939720706383,103493,1182,87.5575,0.1968060045253219,0.8473580587832233,3.3613481817543307,16.274466038736144,0.33521086679912027,0.3142870358989879,12,9,61,0.2733985537059019,1,0.505333408168781,0.42136789256406876,0.4706479589729601,2,0.49121675563906286,0.5284645175117583,0.32994369651262623,0.006215811817582446,0.6844701587505818,4.47539956050467,1
0,0.6646823835102367,27,0,8,2,0,0,244,616,2.5246,8,2,1,0.053425725336824686,0.019084178185762937,62,2052,0.0302,0.06306239785097406,0.6738640864954885,78.80468174592065,2.2025224919645288,0.916072675679914,0.4336702986829717,17,19,45,0.0058769509506968855,1,0.08982439555838471,0.6678463278667538,0.17235118910333277,2,0.49799456975305123,0.011701676097707189,0.0976805900141615,0.01196386699581772,0.28181183914021163,0.026099630773204083,1
1,0.3120494896922946,18,1,114,1,1,0,85,143,1.6824,1,3,8,0.5273838656436904,0.01630563088808365,164,1027,0.1597,0.4997332745387433,0.3404065196800971,5.027911995267511,2.0518456883958707,0.45438954309161855,0.36235843935118167,16,6,102,0.30215705897781364,1,0.247838003519556,0.6965243902326878,0.13867375099219661,1,0.5235111017273509,0.30270791370009287,0.21633753296492853,0.2595198863059701,0.6989768214159837,7.216970999034955,1
1,0.2355585982777859,19,1,94,0,1,0,608,333,0.5477,8,25,10,0.3649957667127589,0.12692110307287213,150,6851,0.0219,0.8861587964816242,0.029872507163826393,0.5133390602519355,18.985355942122286,0.09664050691464894,0.38316100184409174,4,7,123,0.39099421620901526,0,0.570706264142114,0.17229472708693275,0.6751040228182332,0,0.19839046148119657,0.3867403619541442,0.175134143809956,0.09494524092166337,0.47667873388747234,4.096616702671209,0
1,0.6587103063584746,10,1,93,1,1,0,304,287,0.9441,36,5,2,0.12521976134243992,0.005904577294424746,5494,623,8.8186,0.1444358778237425,0.3439568852411397,2.0727091014337056,4.956602164701031,0.7450906304612189,0.4158909727001834,20,4,104,0.4430813192464413,0,0.16846552230511314,0.5366220799724576,0.2987874321666797,0,0.6142982403593258,0.42233893905729203,0.12360979768614733,0.17695122651945555,0.6540223721889631,2.607010204999687,1
0,0.851065542668587,15,0,0,0,1,0,296,294,0.9932,1,1,2,0.08871842210698386,0.020885556133638135,51,1753,0.0291,0.05267653696320012,0.6399327217910019,55.894813790935366,2.61574111523221,0.5536579342344716,0.622196326921409,18,21,17,0.08726454458110193,1,0.12625284296469927,0.8493287540999108,0.46948825858935156,2,0.5025468791879142,0.18987796534767654,0.20864189851113357,0.09681568066326285,0.18240973766424767,0.04729139830911765,1
1,0.5082886409609646,13,1,0,2,1,0,147,49,0.3333,8,1,1,0.10898891249418802,0.007343455062795484,29,823,0.0352,0.038490766089604535,0.6650112135706305,31.46982801253876,1.4099829751903035,0.3186901752434042,0.20319941211890982,18,11,66,0.14311838013772232,1,0.010907045228665244,0.6202913761651254,0.38740337900604266,2,0.6994867686027603,0.1322374793186996,0.13912850309246644,0.17691335385442183,0.6050445599006222,1.6585535080967544,1
1,0.620917982996524,22,0,25,1,1,0,126,246,1.9524,9,0,1,0.10000566146042068,0.02988322734737533,176,1763,0.0998,0.09668318698552357,0.744815681920066,35.72341790258848,4.678826294574506,0.45238434441811587,0.44438617455526,27,11,27,0.22073209877018804,1,0.39265155464889206,0.6406734499734422,0.42708194720979137,5,0.8983866598730136,0.11833614037161315,0.007760157397638956,0.0937604021967125,0.4417135839207264,0.25721949632528357,0
1,0.08632850188584226,20,1,107,0,0,0,1280,22,0.0172,62,5,7,0.6120342187149402,0.09141492303619046,70,50,1.4,0.6077156833058,0.18649526438098735,2.856096888417967,12.390557692843828,0.16823368750622622,0.3814606637027607,5,5,188,0.1816024398161157,0,0.6132526610142163,0.20773198526125553,0.7354021261531778,0,0.1058242626468508,0.704321474662641,0.12440216186376023,0.15187524596586557,0.5662018592634988,28.263736675015522,0
1,0.3833595986601751,20,1,151,1,0,0,3520,24,0.0068,34,6,0,0.3237854275389709,0.3349491372235154,14813,267,55.4794,0.903305595437024,0.12652560782540076,2.7086900226618082,6.506285041212459,0.05972136202751807,0.17464145450055574,6,1,174,0.44322297931985166,0,0.6329545603682654,0.2646236417126838,0.6573602537433736,0,0.3054283154593389,0.6175225956008696,0.1724345315242616,0.47918222723051995,0.6878391826803107,1.3123678544911115,0
0,0.4887754999131015,22,0,18,2,0,0,161,220,1.3665,1,1,0,0.16034517253222672,0.0588339284525095,21,3769,0.0056,0.3074500541698794,0.32072726178914585,46.08347518094905,1.924663101018603,0.7860695105296477,0.5580955882063003,12,15,44,0.025821578940869696,0,0.21477971476338567,0.8085887089368736,0.3846834069217444,1,0.9523297352046304,0.13464460918169446,0.028967084215162687,0.23141079955821317,0.1955725159963037,1.1926757586898482,0
0,0.8314707780555647,14,0,67,0,1,0,84,389,4.631,5,0,1,0.08309971126055488,0.05988580142869818,323,3875,0.0834,0.10716598289848758,0.811383068329066,40.829008094707774,3.9693913021051435,0.3833755365943928,0.3865206480155409,15,13,56,0.049173202819213085,1,0.22144529657610984,0.6699741654717647,0.3586135326988053,4,0.6543024906122797,0.22009193778055708,0.03844132288146698,0.07547348405592426,0.15626682410233814,0.7767305222288728,1
1,0.018918084938993683,21,1,74,0,0,0,1104,87,0.0788,19,17,20,0.047752901569022975,0.1892238370795497,40,175,0.2286,0.6195683800867694,0.16621652913088744,3.6928273150056166,21.30113995383349,0.09811240075528468,0.5836589615717995,10,1,27,0.32117843854900635,0,0.6689464258864412,0.0848956982969342,0.703986702873668,0,0.20128722144527686,0.5244573484457405,0.17096154812639094,0.2376222206169162,0.849094882742768,22.690329609907973,0
1,0.04403242801930937,11,1,113,1,0,0,1377,198,0.1438,136,5,7,0.321244047126229,0.0052842835084207776,108,1532,0.0705,0.9252424783995399,0.11946810362700996,1.3166879441992203,5.009433873268653,0.12953982280472934,0.3007100194692157,0,6,187,0.6424561170873196,0,0.6201846063172337,0.1357341647910497,0.5916473064730082,0,0.054503426874298655,0.28544056346538027,0.13260718570414087,0.0430782641122414,0.906575768087759,19.328437423738855,0
1,0.1513272958464558,14,1,18,0,1,0,271,37,0.1365,157,2,6,0.07814739644040035,0.06177473960387393,1042,34,30.6471,0.2560931957501499,0.7386029542433191,4.601840602481957,15.420745532815184,0.29355266600911595,0.2808891355027775,16,7,150,0.26503441507641823,0,0.2019197590937495,0.2069801563271426,0.5495597976957123,0,0.47640865098802343,0.5293791884935647,0.0747509162887896,0.08954540768537841,0.5198750076581283,11.080815570470012,1
0,0.9374247277110808,25,0,0,0,1,0,220,249,1.1318,4,1,0,0.07440869193910316,0.06548419185588582,4,1533,0.0026,0.003931881822026578,0.8185169235270381,35.85368751880666,0.6883627243309638,0.7803968103832036,0.5883962252844118,24,19,20,0.006065042421408258,0,0.23213356616999611,0.8846775673057095,0.14053640888202784,1,0.8842411520780803,0.01944325354105049,0.00829831039385648,0.027846574918606513,0.2068820017451345,0.12956113885033782,1
0,0.7102907115302843,14,0,0,0,0,0,220,372,1.6909,7,2,0,0.16020345704788966,0.06148163125422481,29,351,0.0826,0.24438381626594077,0.8486349656133774,17.502646164555955,3.8913299490163964,0.706050309448109,0.5316654414153414,19,17,45,0.11455910491037676,1,0.0778261551093141,0.7991634809518489,0.12347285935476075,4,0.4288966635022175,0.024194400236766618,0.010955792959697183,0.006206440284230866,0.3580801839935493,1.9481204355987531,1
1,0.15081515268501647,18,1,84,0,0,0,2323,60,0.0258,415,20,220,0.15536873130349552,0.0003806949625841346,10,68,0.1471,0.4386059403526818,0.13556286551030952,1.7516282090066555,20.261152354155858,0.12108838836954441,0.5580614418196813,7,6,78,0.5753553910408783,0,0.8918320732986262,0.2609696290471863,0.9415725634396368,0,0.320970578361622,0.8213002914914316,0.1646527570587086,0.24892221002288903,0.6436195276894577,11.035896837189142,0
0,0.6796886879600789,10,0,0,0,1,0,23,264,11.4783,2,7,0,0.026777993149453005,0.14248105998260044,32,4589,0.007,0.04260561469326011,0.6550251675094573,10.387702878342772,1.0343672208812378,0.6454375828859353,0.35874843710717147,32,16,19,0.05692751281517469,1,0.01747006268816686,0.9923272259267525,0.281497359729505,1,0.7922678033117215,0.16607669320260832,0.14568539285344476,0.13594380315086865,0.5136216013531597,0.13051714148246402,1
1,0.0489231078480716,20,1,29,1,0,0,773,39,0.0505,40,13,1,0.06614879579560705,0.03651687425553873,347,257,1.3502,0.8307067807134805,0.2021590811091451,1.8471284715313656,12.414206420022785,0.16270447543132552,0.2859056060217096,9,4,178,0.3054523444803671,0,0.8145023251690432,0.07757159376177405,0.6683438979252443,0,0.47875232445110133,0.8993097134394801,0.18659237379422533,0.20769262909228134,0.8032920940004032,2.3524240356810826,0
0,0.9184340310967918,15,1,0,1,1,0,280,492,1.7571,4,2,0,0.02466070908177972,0.0008238233353911273,6,388,0.0155,0.003278941076360766,0.6062664260691223,35.14444813447825,0.1414665754887885,0.8289700808381479,0.4356753316516954,18,20,32,0.04949234536808194,1,0.2613547961049278,0.7201069721496179,0.02229843591793182,1,0.6194681377975166,0.09249040378762803,0.12239320671175805,0.08860000255247398,0.09438857051060255,0.4776292853949606,1
0,0.08276801714321333,11,1,150,0,1,0,3555,185,0.052,75,3,5,0.3814864337389527,0.21773338618192817,14,305,0.0459,0.7174042992929802,0.13982050799704365,3.762155472733098,6.089786116725709,0.19594474823116503,0.5925509991393152,6,3,114,0.15257377565180974,1,0.7378302247014866,0.14609294809250692,0.7438519133536992,0,0.1688336820539969,0.3817961819302903,0.2889585745529931,0.20753256958980346,0.7899020030988214,1.4731556800414638,0
1,0.1665717426844989,17,1,97,0,0,0,3499,259,0.074,12,7,2,0.44259751027116273,0.07624871160058228,380,48,7.9167,0.6511450005232006,0.2580483435927547,2.7488316375227475,9.403922879920973,0.3808854504351479,0.5145937597237541,10,2,65,0.3607088858730526,0,0.9565809535007617,0.47044470823097784,0.6584058593348766,0,0.10587834561491331,0.6985694436673504,0.41778829230446884,0.03897610948811006,0.8863546533822642,14.320174928711541,0
1,0.5543079862904492,17,0,0,1,1,0,97,1050,10.8247,4,0,1,0.17199233115275225,0.018147740703087983,136,487,0.2793,0.0032502755405914344,0.6824135236044252,37.51964536254601,2.1263066481892,0.6501933069383938,0.4830636869939421,18,10,14,0.12694066127127734,1,0.24822292355190406,0.773231920015414,0.10294036593059389,1,0.4948691028693714,0.04831256191173132,0.0007043801926288191,0.20379475875839084,0.37641432347309217,0.5845384431167993,1
1,0.2212018478631474,7,1,0,0,0,0,479,319,0.666,8,23,7,0.6666508266899502,0.02156330696182936,652,95,6.8632,0.6317239552949592,0.38892600042495323,3.2975533534308457,9.948739629529312,0.22097909947515346,0.24663517305258856,3,7,48,0.3889237283907984,0,0.7025904150627187,0.2849455735093907,0.8439385299183618,0,0.03542083060571183,0.2348568363943466,0.19478307201519968,0.5893303987065709,0.8370215104026871,10.18408659531115,0
1,0.31884325444610667,13,1,21,1,0,0,260,30,0.1154,94,2,5,0.07984503181134894,0.29129161053686414,1315,124,10.6048,0.348825673149152,0.7054249555105396,1.4682452117506628,7.970068526517033,0.14873537329972505,0.18635065051170144,11,8,174,0.34942383572572316,0,0.27197270630851683,0.40924721466322855,0.3463891148439474,0,0.4288908396606093,0.36229570063379896,0.2470864569646996,0.12133395042488165,0.7860921517313422,4.723619602401394,1
1,0.7592552901923544,29,1,0,0,0,0,72,557,7.7361,6,0,0,0.03317678383129021,0.002884476451121359,12,604,0.0199,0.24899949975344007,0.6439183374232502,60.52416700592528,1.5239480889892796,0.8306989861665458,0.5198851003078233,18,12,30,0.09698386934458418,1,0.5073289375222915,0.5787184852924252,0.23719505304279448,2,0.7863984895965026,0.10518946854589784,0.0781058657541037,0.05978335844099715,0.03827587968096938,0.011284293781067045,1
0,0.8500262036223373,21,0,0,3,0,0,287,480,1.6725,10,3,1,0.02458028612083226,0.05386703863537795,85,579,0.1468,0.14089718710999796,0.8669476747145861,42.09226722351204,3.224089006124213,0.5326431801619946,0.33922749938235847,24,16,22,0.038968039554648004,1,0.4188106540793966,0.8103978190540089,0.1593521414711609,3,0.956349882636608,0.12151638943862449,0.06417542223747547,0.041591259617585113,0.14832623395776134,0.6643882506795106,1
1,0.08121107073137233,11,1,153,1,1,0,3392,497,0.1465,117,1,3,0.2691202723378648,0.16438109755537597,770,933,0.8253,0.7311809135630982,0.05460095548225516,3.330355597365938,21.002799757245963,0.37363684283541443,0.38170030671272037,6,0,52,0.39476193851539176,0,0.49258249119190556,0.3425817561219313,0.6389619158920884,0,0.034387474115147004,0.7861218523950424,0.20143150949888605,0.17514432857445977,0.9386464216985431,6.165752404740546,0
1,0.8541267089676944,23,0,0,3,1,0,251,78,0.3108,32,3,1,0.004618313761558982,0.024562397770485196,25,1033,0.0242,0.11180429503660463,0.7742886984237568,23.83463210315125,2.4533877783118916,0.38757820764418627,0.49270439029565083,21,6,52,0.2656032194841154,1,0.03481403125728758,0.7764533255009545,0.3655712451581517,2,0.9323863406781113,0.06980668899888558,0.08338307879468942,0.07221962398105518,0.16801893009723468,0.6637339923844373,1
1,0.431527222261023,17,1,33,0,0,0,296,59,0.1993,76,1,0,0.14908820210638069,0.013174350341029989,90,9760,0.0092,0.0547981237420064,0.6149767684006388,13.773000654739517,2.0967212781194027,0.17726482078773614,0.48830475573897175,8,7,62,0.31458286367103083,1,0.2506290244122888,0.4594096339061621,0.13163822514043055,0,0.7229850947197227,0.11330960687487629,0.28730150397314047,0.2561521317600909,0.5105996430278814,2.0521485558236856,1
